id,language,vulnerability_type,difficulty,code,is_vulnerable,evidence_support_true,evidence_support_false,evidence_strength,has_conflict,conf1,conf2,expected_direction,belief_update_alignment,reasoning_steps,mutation_level,is_cve_style
2f520c21-3b71-4e77-8ed4-bb3ef4ce8e92,C,Buffer Overflow,hard,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.824,True,0.3,0.475,increase,True,1,2,False
47ce0fd3-c37c-4f1e-81cc-fdcf5fa21716,C,Path Traversal,easy,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.606,True,0.627,0.777,increase,True,4,3,True
392053eb-c8e9-40e2-9205-91f8e0f09314,Python,Insecure Deserialization,medium,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.605,True,0.737,0.86,increase,True,1,1,True
f56c747b-be2c-4a2a-8871-79e0e686d639,JavaScript,Race Condition,medium,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.848,False,0.307,0.462,increase,True,2,2,True
cb19cfbc-e2da-413d-a0d6-1047e83b33f6,C,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.704,True,0.696,0.584,decrease,True,2,1,True
32fe9159-b42d-4f5d-91cd-1719ff9bf57f,Python,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.632,True,0.664,0.531,decrease,True,3,1,False
2bb889da-2deb-4b3d-83f4-4b355760e8ab,JavaScript,Use After Free,hard,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.766,True,0.478,0.278,decrease,True,2,1,False
5596649f-61c0-47f8-823e-c8771c9048a5,Python,SQL Injection,hard,"def get_user(db, uid):
    query = f""SELECT * FROM users WHERE id = {uid}""
    return db.execute(query)",False,Potential vulnerability detected.,Looks safe after review.,0.301,False,0.582,0.777,increase,True,3,1,True
94895cc8-c5e0-4a69-801c-183ffd49d1cc,Python,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.356,True,0.777,0.948,increase,True,5,2,False
2b44c2ee-d271-4c18-ba25-8964fde526a4,C,Race Condition,easy,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.641,False,0.503,0.396,decrease,True,2,1,False
35b5f0ae-20fd-4d2c-b18b-5caa0e0303f3,JavaScript,Path Traversal,medium,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.866,True,0.391,0.268,decrease,True,5,1,True
7bd9d165-e489-4be1-8672-401b37a3c671,Python,XSS,medium,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.879,True,0.388,0.542,increase,True,4,2,False
4584b642-05f0-4f3f-889b-076aee3938d3,Python,Path Traversal,easy,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.718,True,0.685,0.502,decrease,True,2,2,True
e1e0a412-d645-4265-bc61-b616b27cd18a,C,XSS,easy,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.456,True,0.438,0.606,increase,True,1,2,False
1752dfe5-1c2c-448b-84cf-29321d3f4a04,C,Buffer Overflow,hard,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.384,True,0.257,0.437,increase,True,1,1,True
27c122ba-110d-4e8b-b7f0-6a480e179586,JavaScript,Command Injection,medium,os.system('ls ' + userInput),True,Potential vulnerability detected.,Looks safe after review.,0.345,True,0.549,0.357,decrease,True,2,3,False
420e0fbe-d9a9-4930-b250-73cf48421ce8,Python,SSRF,medium,requests.get(url),True,Potential vulnerability detected.,Looks safe after review.,0.854,False,0.226,0.121,decrease,True,4,2,True
8293feb8-47dd-47f5-8c58-1e984999879e,C,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.568,True,0.412,0.539,increase,True,1,3,True
3da72727-52b7-4d36-b510-bfde51e6c4e1,JavaScript,Weak Crypto,medium,hashlib.md5(password).hexdigest(),False,Potential vulnerability detected.,Looks safe after review.,0.468,True,0.73,0.624,decrease,True,4,1,True
8e8609fb-540c-4a4a-bac3-6dbab4e90d53,C,Weak Crypto,easy,hashlib.md5(password).hexdigest(),False,Potential vulnerability detected.,Looks safe after review.,0.769,False,0.669,0.521,decrease,True,5,3,False
212eb565-c9af-4c1e-8ff9-0e7229e93941,JavaScript,Auth Bypass,easy,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.786,False,0.391,0.494,increase,True,1,2,False
24b31b56-f259-46b5-9bd3-f67748cb4b73,Python,Use After Free,easy,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.79,True,0.349,0.476,increase,True,2,3,False
a5f841a3-4422-4c26-b8bc-1932f7b2010d,Python,Insecure Deserialization,easy,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.317,False,0.556,0.365,decrease,True,5,3,True
7e96ac07-d9b9-4058-a64b-e66a8f7643fc,Python,Use After Free,medium,free(ptr); printf(ptr);,False,Potential vulnerability detected.,Looks safe after review.,0.44,True,0.305,0.414,increase,True,1,3,False
b089bbf6-9735-4ce4-90ed-7a594441ab31,JavaScript,SQL Injection,hard,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",True,Potential vulnerability detected.,Looks safe after review.,0.851,False,0.684,0.512,decrease,True,1,1,True
9df520d8-d46e-4b3c-bf82-167c76523688,C,Use After Free,easy,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.524,False,0.708,0.512,decrease,True,5,1,False
fe775024-f02a-4d44-8e8c-ccee847e6ff3,JavaScript,Path Traversal,easy,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.876,False,0.639,0.46,decrease,True,2,3,False
176d93f5-6181-4f19-96ae-c776606288a5,C,Command Injection,hard,os.system('ls ' + userInput),True,Potential vulnerability detected.,Looks safe after review.,0.737,False,0.427,0.314,decrease,True,5,1,True
5a71f886-5a60-4b19-8b8d-63ae4864af93,JavaScript,Use After Free,hard,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.384,True,0.584,0.778,increase,True,2,2,False
cb8deaa2-e4c2-4e2d-9d64-bdb1b1287c41,C,SSRF,easy,requests.get(url),False,Potential vulnerability detected.,Looks safe after review.,0.716,False,0.468,0.347,decrease,True,3,1,True
7089dbeb-fe7a-4af4-aa1f-c7882a339629,JavaScript,SQL Injection,medium,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",False,Potential vulnerability detected.,Looks safe after review.,0.527,False,0.781,0.632,decrease,True,1,2,True
7c47c5f0-c3d0-4cd5-b525-ef12c1bc48f1,JavaScript,SSRF,easy,requests.get(url),True,Potential vulnerability detected.,Looks safe after review.,0.363,False,0.377,0.251,decrease,True,2,2,True
06d9f37e-8670-415f-b76b-a9873ebde795,C,XSS,easy,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.559,True,0.556,0.386,decrease,True,5,2,True
8818bfff-f3d8-4690-afea-a0685f65e37c,Python,SQL Injection,medium,"def get_user(db, uid):
    query = f""SELECT * FROM users WHERE id = {uid}""
    return db.execute(query)",True,Potential vulnerability detected.,Looks safe after review.,0.733,False,0.785,0.615,decrease,True,3,2,True
38f1bfc7-4f5f-404d-bce3-b687847ef385,Python,XSS,medium,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.353,False,0.292,0.192,decrease,True,2,1,True
36f1b2ab-40b9-484e-8b68-48868186a8b6,Python,Command Injection,hard,os.system('ls ' + userInput),False,Potential vulnerability detected.,Looks safe after review.,0.485,False,0.786,0.602,decrease,True,4,2,False
5cff3baf-2fcb-412b-99ba-5039d4160a75,C,XSS,hard,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.567,False,0.311,0.174,decrease,True,4,2,False
5e2541cf-cf15-4b65-8710-5edc499478ab,JavaScript,Command Injection,hard,os.system('ls ' + userInput),True,Potential vulnerability detected.,Looks safe after review.,0.506,False,0.291,0.4,increase,True,5,1,True
379aa17f-dde1-4c98-aadb-03c40512cbfb,C,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.347,True,0.544,0.692,increase,True,5,3,True
65eda439-fe44-4b2d-9adb-33a0b10f8c2d,JavaScript,XSS,easy,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.554,False,0.783,0.896,increase,True,2,3,True
830a7493-0783-4069-a066-84bd18adf9df,JavaScript,Use After Free,medium,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.814,False,0.252,0.097,decrease,True,1,3,False
52be41f3-03c8-41cf-941f-6fef10f209b5,JavaScript,XSS,easy,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.638,True,0.54,0.732,increase,True,3,3,False
bad607d9-c3d2-472e-af8f-633876fa401a,JavaScript,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.465,True,0.543,0.439,decrease,True,5,3,False
5b0994d4-6066-4853-b396-4868df290ff9,JavaScript,SQL Injection,medium,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",True,Potential vulnerability detected.,Looks safe after review.,0.838,True,0.23,0.038,decrease,True,3,2,False
0655780b-1d36-4975-b688-a80e93d700a2,JavaScript,Path Traversal,hard,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.885,False,0.783,0.896,increase,True,3,2,False
59014736-54eb-4d41-9f53-b6c49255decc,C,Use After Free,easy,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.756,False,0.465,0.291,decrease,True,1,3,True
3df9aa01-b0e1-4ded-87aa-ef75548a6594,JavaScript,XSS,hard,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.825,True,0.281,0.398,increase,True,1,1,True
677c805a-20ed-4567-9343-f5a0a15c1461,Python,Race Condition,medium,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.681,True,0.364,0.213,decrease,True,1,1,False
ebb9db88-065b-47ab-b42d-c99cd2ef7535,C,Race Condition,medium,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.51,True,0.776,0.617,decrease,True,3,3,True
3307e2f1-8177-4bec-adb2-cb51ec4e6bc9,Python,Path Traversal,medium,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.688,True,0.298,0.484,increase,True,3,3,False
5b8e5a8d-7b31-4620-8de9-a740b2b5c61f,Python,Buffer Overflow,hard,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.661,True,0.484,0.649,increase,True,2,2,False
d41dd200-5828-49be-bcf6-f8a7ed1b477e,JavaScript,Weak Crypto,medium,hashlib.md5(password).hexdigest(),False,Potential vulnerability detected.,Looks safe after review.,0.58,False,0.711,0.586,decrease,True,5,1,True
1de225e3-2703-43e9-950f-79ac467aef99,C,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.502,False,0.379,0.527,increase,True,3,2,False
14ff4953-b042-4aa8-9d03-835128bbd7c6,C,Weak Crypto,hard,hashlib.md5(password).hexdigest(),False,Potential vulnerability detected.,Looks safe after review.,0.783,False,0.313,0.503,increase,True,3,3,True
2a049483-a788-4b47-b9f6-913c777e0809,C,SQL Injection,medium,"char query[256]; sprintf(query, ""SELECT * FROM users WHERE id = %s"", uid); execute(query);",False,Potential vulnerability detected.,Looks safe after review.,0.742,True,0.356,0.216,decrease,True,3,3,True
038b4708-d514-4c0a-9a51-cae24969b7e6,C,Weak Crypto,hard,hashlib.md5(password).hexdigest(),False,Potential vulnerability detected.,Looks safe after review.,0.807,True,0.744,0.593,decrease,True,3,1,False
020d1da7-8817-4e20-b1f7-5fb269325dbb,C,SSRF,medium,requests.get(url),True,Potential vulnerability detected.,Looks safe after review.,0.433,True,0.768,0.603,decrease,True,3,2,False
3a6b2486-fb97-43fd-a177-cf2ba2ea4c4b,JavaScript,Insecure Deserialization,hard,pickle.loads(data),False,Potential vulnerability detected.,Looks safe after review.,0.82,True,0.478,0.625,increase,True,4,1,True
c8a7a83a-a9ca-4c90-bf70-437ab8bf6104,JavaScript,Weak Crypto,hard,hashlib.md5(password).hexdigest(),False,Potential vulnerability detected.,Looks safe after review.,0.42,False,0.448,0.562,increase,True,5,2,True
f0de49ce-cdd6-4d9a-a3b6-d29b67eb20a6,C,Insecure Deserialization,easy,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.335,False,0.493,0.624,increase,True,3,1,True
5ff2b2a0-0e8f-4fb6-8424-04b9a142e95a,Python,Use After Free,medium,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.542,False,0.278,0.115,decrease,True,4,1,True
dd7bd901-17f1-4ff0-b764-a7b5f09a3618,Python,Buffer Overflow,hard,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.619,True,0.77,0.594,decrease,True,1,3,True
feec08c9-ce26-465d-aee0-d6253dbe0e57,C,Command Injection,medium,os.system('ls ' + userInput),False,Potential vulnerability detected.,Looks safe after review.,0.484,True,0.277,0.127,decrease,True,1,2,False
27763e4d-5bb5-4c25-ac85-9af1dcf58835,C,Race Condition,hard,if balance >= amt: balance -= amt,False,Potential vulnerability detected.,Looks safe after review.,0.841,False,0.46,0.594,increase,True,2,1,False
310dd823-64ee-4227-8ca6-76f68dd6dd8d,Python,SQL Injection,easy,"def get_user(db, uid):
    query = f""SELECT * FROM users WHERE id = {uid}""
    return db.execute(query)",True,Potential vulnerability detected.,Looks safe after review.,0.401,False,0.327,0.486,increase,True,1,2,False
b2a7559d-b1e2-4cde-b115-a19c9054cb87,C,Buffer Overflow,easy,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.369,False,0.597,0.702,increase,True,4,1,False
618c5903-10c3-4d8e-b2f3-dbe714550993,C,Race Condition,easy,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.697,False,0.617,0.747,increase,True,5,3,True
4e45634a-39af-46b8-a80d-78ae2e8fbf36,Python,Auth Bypass,hard,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.665,False,0.37,0.52,increase,True,5,1,False
8b5bbb05-046f-44b2-92b6-5e4bca5373ae,JavaScript,Auth Bypass,easy,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.588,True,0.529,0.698,increase,True,1,1,True
fc72bc12-58b9-432e-a148-dee1be5644f4,C,XSS,hard,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.345,True,0.289,0.467,increase,True,3,3,True
d619930d-e241-48af-a6eb-59ab9585f557,JavaScript,Race Condition,medium,if balance >= amt: balance -= amt,False,Potential vulnerability detected.,Looks safe after review.,0.811,False,0.23,0.417,increase,True,3,2,True
3c808e7d-cc00-4a6c-a59d-5397c42ba7d0,Python,XSS,easy,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.837,False,0.598,0.731,increase,True,1,2,False
1307a85f-a30f-4d18-b331-e4d712a7288e,Python,SSRF,medium,requests.get(url),False,Potential vulnerability detected.,Looks safe after review.,0.714,False,0.777,0.593,decrease,True,4,3,True
37e1d424-2f20-4d66-8977-60d6d8c0a4e6,Python,XSS,hard,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.847,False,0.789,0.899,increase,True,5,3,False
f4296564-d4a4-49dc-b4f9-3ff8f942638d,C,SSRF,medium,requests.get(url),False,Potential vulnerability detected.,Looks safe after review.,0.593,False,0.567,0.715,increase,True,4,1,True
85337bca-f86b-48fd-ad1c-01a1bedac759,C,Path Traversal,medium,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.702,False,0.623,0.821,increase,True,5,3,True
220eb3c7-045a-4379-be5d-3d8872d211d8,C,Auth Bypass,hard,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.796,True,0.489,0.374,decrease,True,1,3,True
d6e87e00-054b-42c3-883e-0080f13afaa4,JavaScript,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.499,False,0.245,0.113,decrease,True,1,3,True
c204a78a-8d86-4d12-b262-146a00057d47,C,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.781,False,0.69,0.836,increase,True,1,2,False
b959ae12-703a-4a5b-baa1-abecf915e4ca,Python,Insecure Deserialization,medium,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.629,True,0.262,0.158,decrease,True,5,3,False
ddb5757d-edbc-4fee-9a1a-92ab8caf3592,C,Buffer Overflow,easy,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.79,False,0.77,0.587,decrease,True,3,3,False
acfc2329-4664-464d-9803-7724fe66ccff,JavaScript,Weak Crypto,hard,hashlib.md5(password).hexdigest(),False,Potential vulnerability detected.,Looks safe after review.,0.513,False,0.268,0.368,increase,True,5,3,False
2bd5cbc6-5148-4fd4-b0a8-80d9c308b4f3,Python,XSS,easy,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.667,True,0.284,0.173,decrease,True,1,2,True
e6d30bf2-1ecc-4726-85ad-b023afd6c2e9,Python,Race Condition,hard,if balance >= amt: balance -= amt,False,Potential vulnerability detected.,Looks safe after review.,0.68,True,0.265,0.16,decrease,True,4,2,True
4cb84679-1bc0-4e65-b5ac-66da77240017,Python,Race Condition,hard,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.59,True,0.532,0.348,decrease,True,5,1,True
1fed47a8-9a36-4317-8911-767c6b84491f,JavaScript,XSS,hard,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.665,True,0.502,0.36,decrease,True,3,2,False
8a991ca5-9942-4077-ae76-90cb9dc9b2a2,JavaScript,Path Traversal,easy,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.629,False,0.448,0.264,decrease,True,5,3,True
9ee05821-f65a-4e22-a776-6982655d6182,Python,Command Injection,hard,os.system('ls ' + userInput),False,Potential vulnerability detected.,Looks safe after review.,0.69,True,0.612,0.81,increase,True,5,3,False
28f8d6d4-e7f2-4db0-b9e7-18c71748b888,JavaScript,XSS,hard,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.836,False,0.55,0.383,decrease,True,4,1,True
aa3161f4-b755-4b4e-a24b-7e8a75279bca,JavaScript,SQL Injection,easy,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",True,Potential vulnerability detected.,Looks safe after review.,0.771,False,0.602,0.729,increase,True,3,1,True
c20f75f1-e04b-43d0-afc5-029369e764b3,Python,Path Traversal,hard,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.821,True,0.415,0.305,decrease,True,5,2,True
b3631db8-cce8-4416-93a0-363d6a0cab60,C,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.773,False,0.756,0.614,decrease,True,5,1,True
6a127236-7058-46b7-8a6f-7315f9a37923,Python,Path Traversal,hard,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.628,True,0.698,0.522,decrease,True,2,2,False
f2fd9433-2f1d-4855-92e6-7f9fad3f0942,C,SSRF,easy,requests.get(url),True,Potential vulnerability detected.,Looks safe after review.,0.557,False,0.777,0.915,increase,True,2,1,False
0e7d1018-c438-496e-aa0d-fd1d898910e4,JavaScript,SQL Injection,medium,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",True,Potential vulnerability detected.,Looks safe after review.,0.764,False,0.224,0.064,decrease,True,4,3,False
48a72193-f496-49a4-be33-fd9a98526f4b,C,XSS,medium,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.396,False,0.774,0.953,increase,True,1,2,True
9e7a1075-621e-4815-9aa5-4a31bb80045c,C,Command Injection,medium,os.system('ls ' + userInput),False,Potential vulnerability detected.,Looks safe after review.,0.671,False,0.416,0.611,increase,True,5,3,True
d9f5a69f-6c18-487b-a116-4901624e46c0,C,XSS,medium,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.71,False,0.344,0.54,increase,True,4,1,False
c3b59fad-5cd0-4201-b703-fd39e24a9197,C,Path Traversal,hard,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.605,False,0.215,0.064,decrease,True,1,2,True
e220a0f0-b6ac-40f5-95b9-0c44a4726bed,C,Insecure Deserialization,easy,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.426,True,0.3,0.463,increase,True,4,1,True
27f7794a-23bd-42a5-9fb8-0adfbc993a01,C,Buffer Overflow,hard,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.392,False,0.588,0.763,increase,True,3,1,True
99392bcd-d374-47f7-ab4c-4917fa363d32,Python,XSS,easy,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.545,False,0.535,0.726,increase,True,4,2,False
8a019023-393e-47f7-8967-176faf8144cd,JavaScript,SQL Injection,hard,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",True,Potential vulnerability detected.,Looks safe after review.,0.651,True,0.521,0.697,increase,True,3,3,True
e3a1c355-7b8f-4de5-8a23-5afe34de158a,C,Path Traversal,medium,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.793,True,0.369,0.231,decrease,True,4,1,True
1908a6b3-d964-4e58-955a-1766518ca605,C,SSRF,medium,requests.get(url),False,Potential vulnerability detected.,Looks safe after review.,0.832,False,0.776,0.906,increase,True,1,3,True
94988805-dece-49a5-ada6-01c25f58afbe,Python,XSS,easy,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.749,False,0.522,0.652,increase,True,2,2,True
1e8dc3cf-a230-4fc5-8bf6-760c06adc5c8,Python,SSRF,easy,requests.get(url),False,Potential vulnerability detected.,Looks safe after review.,0.64,True,0.317,0.484,increase,True,5,2,True
5c2a4191-8c04-4e77-8e4f-a997535e381b,C,Path Traversal,easy,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.514,True,0.259,0.064,decrease,True,1,2,True
0a3138e4-d187-48c0-80c2-befc9583bd20,JavaScript,Command Injection,medium,os.system('ls ' + userInput),False,Potential vulnerability detected.,Looks safe after review.,0.391,False,0.397,0.228,decrease,True,3,2,True
09594914-11cf-4b37-b69a-5bf4b0982693,JavaScript,SQL Injection,easy,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",True,Potential vulnerability detected.,Looks safe after review.,0.516,False,0.627,0.499,decrease,True,4,2,False
065e76f3-a16d-447e-b4ad-137962a73aa7,JavaScript,Insecure Deserialization,medium,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.815,True,0.305,0.489,increase,True,5,1,False
7bb2b3da-beca-4bf5-ad8d-9524519f73c9,Python,Weak Crypto,hard,hashlib.md5(password).hexdigest(),True,Potential vulnerability detected.,Looks safe after review.,0.647,True,0.735,0.916,increase,True,1,3,False
d85ced13-4182-4783-8984-0ae8edace8e1,C,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.654,False,0.419,0.608,increase,True,2,2,True
6b524b7c-34f4-4db5-9ea1-bff735b11427,JavaScript,Auth Bypass,hard,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.384,True,0.598,0.774,increase,True,2,3,True
ff816555-699c-439d-a063-08baa84f4e83,JavaScript,Race Condition,easy,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.522,True,0.657,0.763,increase,True,2,3,False
2092525a-5599-4d00-9f29-440a37c847c6,JavaScript,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.881,False,0.224,0.114,decrease,True,3,3,True
7d4d1256-b495-4236-9ad6-c4cb2a43b6d2,C,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.526,True,0.553,0.705,increase,True,5,2,False
0cc334c0-e703-4d26-957a-115bb0818794,JavaScript,Insecure Deserialization,medium,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.438,False,0.501,0.645,increase,True,2,1,True
b032cc69-7f8f-4a5c-8457-01f0f50e681e,JavaScript,SSRF,hard,requests.get(url),True,Potential vulnerability detected.,Looks safe after review.,0.732,False,0.597,0.416,decrease,True,4,2,True
40f26752-c38a-4b46-902a-ba142afbe7e8,Python,Use After Free,hard,free(ptr); printf(ptr);,False,Potential vulnerability detected.,Looks safe after review.,0.655,True,0.213,0.326,increase,True,5,1,True
8d4ccd9e-75b7-4281-a591-b9426fdfd49d,Python,SQL Injection,medium,"def get_user(db, uid):
    query = f""SELECT * FROM users WHERE id = {uid}""
    return db.execute(query)",True,Potential vulnerability detected.,Looks safe after review.,0.638,True,0.51,0.35,decrease,True,3,1,True
e2d447e7-5206-4da4-a150-0a30612103c2,C,Race Condition,medium,if balance >= amt: balance -= amt,False,Potential vulnerability detected.,Looks safe after review.,0.777,True,0.302,0.142,decrease,True,5,3,False
1e85f8ae-1071-4254-824c-e44a84f30f39,C,SSRF,hard,requests.get(url),False,Potential vulnerability detected.,Looks safe after review.,0.531,True,0.753,0.876,increase,True,1,1,False
66de75bd-e605-4e1c-86a7-614051c5e66f,C,SSRF,easy,requests.get(url),True,Potential vulnerability detected.,Looks safe after review.,0.619,True,0.486,0.674,increase,True,1,2,True
c89b8a1e-dc39-4be7-b372-16ff0c61362d,C,Use After Free,easy,free(ptr); printf(ptr);,False,Potential vulnerability detected.,Looks safe after review.,0.719,False,0.513,0.326,decrease,True,2,2,False
28d0254d-3bf3-4630-8006-8d702760dc7f,C,Insecure Deserialization,hard,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.44,True,0.455,0.307,decrease,True,3,3,False
418bef66-25a1-44c6-bd1d-cafa47b5ce01,Python,Path Traversal,easy,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.525,True,0.547,0.699,increase,True,3,2,False
b9045cd4-26f9-4fed-998d-94d2e4553e25,Python,XSS,medium,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.667,False,0.357,0.201,decrease,True,2,2,False
f6cda25c-1f15-4c9b-b142-7675b2cf84c1,JavaScript,SSRF,hard,requests.get(url),False,Potential vulnerability detected.,Looks safe after review.,0.765,False,0.352,0.194,decrease,True,2,3,True
